S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
1,2025-04-20,996.10,"1,015.00",996.00,"1,000.01",-0.92,"3,783.00","3,792,151.50"
2,2025-04-17,986.00,"1,019.50",986.00,"1,009.31",0.36,"3,938.00","3,983,467.60"
3,2025-04-16,986.70,"1,015.00",986.70,"1,005.68",-0.11,"2,093.00","2,098,572.20"
4,2025-04-15,"1,002.00","1,015.00",995.20,"1,006.77",0.43,"1,462.00","1,469,034.00"
5,2025-04-13,"1,012.20","1,030.00",995.00,"1,002.44",-0.97,"3,936.00","3,959,436.80"
6,2025-04-10,"1,006.00","1,025.00","1,006.00","1,012.25",-0.71,"3,686.00","3,736,234.00"
7,2025-04-09,"1,005.00","1,030.00","1,005.00","1,019.46",1.33,"5,508.00","5,619,720.80"
8,2025-04-08,"1,005.00","1,029.00","1,003.00","1,006.04",-1.07,"2,843.00","2,858,987.20"
9,2025-04-07,"1,006.00","1,050.00","1,006.00","1,016.95",-0.89,"2,503.00","2,584,910.40"
10,2025-04-03,"1,019.20","1,050.00","1,013.00","1,026.09",-1.31,"5,028.00","5,155,447.00"
11,2025-04-02,"1,000.00","1,040.00","1,000.00","1,039.71",1.92,"12,000.00","12,388,890.00"
12,2025-04-01,"1,016.00","1,060.00","1,008.00","1,020.16",-1.43,"2,378.00","2,430,079.90"
13,2025-03-30,"1,000.00","1,054.00","1,000.00","1,034.95",1.59,"6,128.00","6,243,506.60"
14,2025-03-27,999.00,"1,028.00",987.90,"1,018.75",1.69,"4,449.00","4,494,842.40"
15,2025-03-26,"1,000.00","1,010.00",980.70,"1,001.80",1.51,"3,670.00","3,675,175.00"
16,2025-03-25,"1,020.00","1,030.00",982.00,986.90,-4.74,"11,884.00","11,875,273.00"
17,2025-03-24,"1,016.00","1,047.30","1,016.00","1,035.97",0.24,"4,971.00","5,132,619.50"
18,2025-03-23,"1,064.90","1,064.90","1,030.20","1,033.45",-1.39,"7,307.00","7,585,889.60"
19,2025-03-20,"1,045.00","1,078.90","1,045.00","1,047.97",-1.4,"3,708.00","3,889,155.00"
20,2025-03-19,"1,050.10","1,076.00","1,050.10","1,062.90",-0.65,"6,522.00","6,900,419.50"
21,2025-03-18,"1,040.00","1,100.00","1,040.00","1,069.90",0.94,"5,967.00","6,343,052.30"
22,2025-03-17,"1,037.00","1,073.90","1,037.00","1,059.90",0.27,"9,110.00","9,645,162.80"
23,2025-03-16,"1,060.00","1,068.80","1,040.00","1,057.00",0.86,"9,925.00","10,388,097.10"
24,2025-03-12,"1,015.00","1,048.50","1,015.00","1,048.00",1.95,"11,037.00","11,429,651.80"
25,2025-03-11,"1,049.00","1,070.00","1,010.10","1,028.00",-2.04,"6,010.00","6,163,028.80"
26,2025-03-10,"1,081.00","1,081.00","1,039.00","1,049.40",-1.0,"3,097.00","3,272,207.30"
27,2025-03-09,"1,090.00","1,111.00","1,054.50","1,060.00",-3.02,"12,251.00","13,132,833.50"
28,2025-03-06,"1,101.00","1,120.00","1,080.00","1,093.00",-0.65,"5,558.00","6,062,585.10"
