S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
1,2025-03-23,100.00,100.00,100.00,100.00,0.00,"7,286.00","1,821,500.00"
2,2025-03-20,100.00,100.00,100.00,100.00,0.00,"7,286.00","1,821,500.00"
3,2025-03-03,250.00,250.00,250.00,250.00,0.00,"72,857.00","18,214,250.00"
4,2025-02-06,250.00,250.00,250.00,250.00,0.00,"18,250.00","4,562,500.00"
5,2025-02-05,250.00,250.00,250.00,250.00,0.00,"72,857.00","18,214,250.00"
6,2025-01-28,250.00,250.00,250.00,250.00,0.00,"7,300.00","1,825,000.00"
7,2025-01-27,250.00,250.00,250.00,250.00,0.00,"66,430.00","16,607,500.00"
